edge_id,start_node_id,end_node_id,osm_start_node_id,osm_end_node_id,speed_mph_mean,speed_mph_stddev,dist_meter,time_sec_mean,time_sec_stddev
3510,2046,2060,6133355297,42453166,18.92,6.09,23.23,2.75,0.88
3511,2047,1972,42437082,42437084,4.94,4.54,71.68,32.46,29.85
3512,2047,2091,42437082,42432071,7.46,5.50,138.11,41.42,30.51
3513,2048,1917,42437503,42437500,14.30,2.76,133.59,20.89,4.03
3514,2048,2039,42437503,6330018969,16.79,5.86,76.74,10.23,3.57
3515,2049,2147,3480733606,42423070,36.71,15.22,249.55,15.21,6.30
3516,2050,1974,42440408,42447428,17.93,9.25,74.46,9.29,4.79
3517,2050,2008,42440408,42433551,11.61,7.01,187.13,36.06,21.79
3518,2050,2089,42440408,42432094,8.70,4.66,112.60,28.95,15.52
3519,2051,2064,4207957615,42432589,19.21,7.50,23.52,2.74,1.07
3520,2053,2048,479847982,42437503,9.36,3.00,54.80,13.09,4.19
3521,2054,2030,3377387900,3371304325,9.72,7.75,21.62,4.97,3.97
3522,2055,2017,42431459,5481911751,15.26,5.43,38.70,5.68,2.02
3523,2055,2035,42431459,5481911746,17.85,7.69,29.04,3.64,1.57
3524,2055,2086,42431459,42449890,23.22,5.58,81.32,7.84,1.88
3525,2056,1825,42440960,42440966,10.03,6.01,273.93,61.09,36.58
3526,2056,2031,42440960,4207837424,20.65,5.94,40.54,4.39,1.26
3527,2057,2041,3377387920,3377387917,23.47,7.59,24.07,2.29,0.74
3528,2057,2069,3377387920,3371304332,20.52,8.64,25.67,2.80,1.18
3529,2058,1987,42428283,42439972,7.30,7.99,75.24,23.06,25.23
3530,2058,2033,42428283,42428277,11.40,8.32,82.29,16.14,11.78
3531,2060,1955,42453166,5481937330,12.80,3.66,114.45,20.00,5.72
3532,2060,2090,42453166,42444827,22.23,3.93,77.88,7.84,1.38
3533,2061,2034,6321287405,6321287404,8.69,7.80,24.72,6.37,5.71
3534,2062,2092,42429876,42445885,12.36,8.43,78.73,14.25,9.72
3535,2062,2168,42429876,4597668032,9.34,5.03,151.20,36.21,19.49
3536,2063,1996,42440449,5458544539,20.31,10.60,65.35,7.20,3.75
3537,2063,2053,42440449,479847982,14.37,5.26,61.61,9.59,3.51
3538,2063,2106,42440449,3683163348,27.67,12.14,59.58,4.82,2.11
3539,2064,1833,42432589,42432594,12.89,5.94,273.24,47.42,21.85
3540,2064,2094,42432589,42435684,18.17,7.33,79.91,9.84,3.97
3541,2065,1931,42434358,42456543,7.47,3.52,149.32,44.69,21.07
3542,2065,2025,42434358,42434357,15.17,7.67,74.13,10.93,5.53
3543,2065,2093,42434358,42434360,10.35,6.62,74.41,16.08,10.28
3544,2066,1994,486868138,42429782,8.12,5.98,76.43,21.04,15.50
3545,2067,2024,42425223,595245843,9.72,6.15,40.39,9.29,5.88
3546,2067,2087,42425223,4205820212,14.78,9.03,30.58,4.63,2.83
3547,2068,2005,4505948472,3291987532,19.79,5.63,65.56,7.41,2.11
3548,2069,2057,3371304332,3377387920,23.95,8.41,25.67,2.40,0.84
3549,2069,2081,3371304332,3371304342,22.26,6.96,35.78,3.60,1.12
3550,2070,2111,5481885793,5522182776,4.55,8.08,71.66,35.23,62.55
3551,2071,2056,4207837425,42440960,19.72,7.21,32.86,3.73,1.36
3552,2072,1842,42439981,5849918504,8.53,5.72,273.86,71.78,48.13
3553,2072,2026,42439981,42437363,7.67,6.30,85.59,24.97,20.51
3554,2073,2026,42428287,42437363,10.30,7.54,51.25,11.13,8.15
3555,2073,2058,42428287,42428283,6.49,5.65,87.11,30.03,26.17
3556,2073,2251,42428287,42430333,8.82,5.18,221.68,56.20,32.98
3557,2074,2003,42438173,42453310,6.07,5.12,79.77,29.42,24.83
3558,2074,2037,42438173,42438849,8.95,7.47,74.29,18.56,15.49
3559,2075,2032,4597668041,4597668040,17.35,7.84,85.20,10.98,4.96
3560,2075,2042,4597668041,4205565512,15.57,7.25,36.78,5.28,2.46
3561,2075,2082,4597668041,42448693,14.33,6.62,10.48,1.64,0.76
3562,2076,1975,42430314,42428264,6.02,6.32,108.92,40.45,42.48
3563,2076,2100,42430314,42430317,13.53,8.87,78.46,12.97,8.50
3564,2077,2036,42437686,42427786,15.88,8.50,78.80,11.10,5.94
3565,2077,2186,42437686,42445404,9.23,5.91,154.31,37.40,23.96
3566,2078,1889,42442862,42449886,10.48,5.58,215.99,46.09,24.55
3567,2078,2040,42442862,42430898,17.27,7.37,76.51,9.91,4.22
3568,2079,2185,3316523995,42455051,10.58,4.81,144.99,30.66,13.93
3569,2080,2027,1919595929,42432068,14.18,7.00,141.02,22.24,10.98
3570,2080,2084,1919595929,42455039,11.66,7.06,15.56,2.98,1.81
3571,2080,2125,1919595929,1919595924,23.39,7.36,73.14,6.99,2.20
3572,2081,2069,3371304342,3371304332,22.55,9.94,35.78,3.55,1.57
3573,2081,2095,3371304342,3377387929,21.82,7.43,44.76,4.59,1.56
3574,2082,2075,42448693,4597668041,14.44,6.76,10.48,1.62,0.76
3575,2082,2108,42448693,42436578,16.10,7.78,83.79,11.64,5.63
3576,2082,2190,42448693,42446925,7.77,6.47,149.58,43.05,35.84
3577,2083,2008,3234087898,42433551,6.70,7.10,74.43,24.84,26.30
3578,2083,2144,3234087898,42433553,18.27,5.53,81.84,10.02,3.03
3579,2084,2016,42455039,4478001045,18.55,6.75,75.53,9.11,3.32
3580,2084,2080,42455039,1919595929,13.58,5.96,15.56,2.56,1.12
3581,2084,2115,42455039,42453604,10.56,8.21,90.10,19.08,14.82
3582,2085,1908,5522182777,42432700,8.53,6.86,207.91,54.55,43.89
3583,2086,2055,42449890,42431459,17.32,8.78,81.32,10.50,5.32
3584,2086,2110,42449890,42446875,21.23,6.33,74.22,7.82,2.33
3585,2087,2067,4205820212,42425223,18.84,6.60,30.58,3.63,1.27
3586,2087,2121,4205820212,42424032,6.85,8.53,51.72,16.88,21.01
3587,2088,2071,42431560,4207837425,20.59,5.75,47.98,5.21,1.46
3588,2088,2318,42431560,42431556,10.11,6.26,274.03,60.62,37.55
3589,2089,2109,42432094,3630249566,10.34,6.61,89.14,19.29,12.34
3590,2090,2105,42444827,5481937325,16.84,4.27,27.06,3.59,0.91
3591,2090,2114,42444827,42434205,21.32,5.07,73.59,7.72,1.83
3592,2091,2125,42432071,1919595924,10.53,4.95,141.02,29.95,14.09
3593,2091,2145,42432071,42432073,10.75,10.85,76.29,15.88,16.02
3594,2092,1960,42445885,42434800,6.28,4.81,154.31,54.94,42.09
3595,2092,2119,42445885,42445888,11.49,8.14,77.96,15.18,10.76
3596,2093,2065,42434360,42434358,6.38,4.50,74.41,26.09,18.39
3597,2093,2137,42434360,42437529,11.55,5.71,70.62,13.68,6.76
3598,2094,2123,42435684,42435687,19.36,7.38,78.94,9.12,3.48
3599,2094,2252,42435684,42428308,5.72,4.86,193.02,75.47,64.05
3600,2095,2081,3377387929,3371304342,23.77,7.17,44.76,4.21,1.27
3601,2095,2101,3377387929,1722116498,20.63,7.40,18.48,2.00,0.72
3602,2096,2072,42439984,42439981,5.90,5.61,79.52,30.16,28.70
3603,2096,2107,42439984,42428294,11.36,7.19,14.45,2.85,1.80
3604,2097,2088,4207837426,42431560,18.29,7.45,37.74,4.62,1.88
3605,2098,2076,4207937591,42430314,6.88,6.67,41.76,13.57,13.16
3606,2099,2061,42451674,6321287405,8.19,6.88,62.91,17.18,14.45
3607,2099,2077,42451674,42437686,17.90,7.88,77.07,9.63,4.24
3608,2100,2127,42430317,42430320,11.46,8.19,78.85,15.39,11.00
3609,2100,2134,42430317,5846916769,14.86,5.93,51.61,7.77,3.10
3610,2101,2095,1722116498,3377387929,22.79,8.85,18.48,1.81,0.70
3611,2101,2131,1722116498,42431000,17.88,7.40,86.37,10.81,4.47
3612,2102,2075,4597668029,4597668041,13.56,8.70,83.72,13.81,8.86
3613,2102,2108,4597668029,42436578,11.73,12.69,10.40,1.98,2.15
3614,2103,2047,42437078,42437082,7.53,6.41,76.21,22.63,19.25
3615,2103,2066,42437078,486868138,12.12,5.72,145.08,26.78,12.64
3616,2104,2078,42442870,42442862,19.25,6.26,80.97,9.41,3.06
3617,2104,2305,42442870,42446547,7.91,3.28,228.79,64.68,26.82
3618,2105,2213,5481937325,3316524005,15.71,4.67,134.10,19.10,5.68
3619,2106,2063,3683163348,42440449,16.69,11.89,59.58,7.98,5.69
3620,2106,2149,3683163348,588455697,26.95,13.00,53.61,4.45,2.15
3621,2107,2334,42428294,42430342,8.31,6.06,259.84,69.93,50.95
3622,2108,2138,42436578,42456555,15.13,9.11,77.89,11.52,6.94
3623,2108,2238,42436578,42436582,10.45,4.94,150.42,32.20,15.21
3624,2109,2240,3630249566,4727104610,29.56,4.36,141.81,10.73,1.58
3625,2109,2242,3630249566,42435534,14.39,9.54,152.49,23.70,15.71
3626,2110,1993,42446875,42434355,7.19,3.65,154.59,48.11,24.40
3627,2110,2086,42446875,42449890,18.58,8.73,74.22,8.93,4.20
3628,2110,2141,42446875,42437283,19.66,6.53,74.63,8.49,2.82
3629,2111,2159,5522182776,42439990,6.21,7.30,66.52,23.96,28.15
3630,2112,2054,3377383092,3377387900,17.56,7.39,88.32,11.25,4.74
3631,2113,2006,6210777843,5481883907,15.88,6.07,140.19,19.75,7.55
3632,2114,1930,42434205,42434201,10.38,5.55,228.18,49.17,26.31
3633,2115,2068,42453604,4505948472,19.10,4.45,75.23,8.81,2.05
3634,2115,2084,42453604,42455039,8.90,6.25,90.10,22.65,15.89
3635,2115,2146,42453604,42437343,13.43,7.75,81.28,13.53,7.80
3636,2116,2104,4205565490,42442870,18.63,6.89,31.20,3.75,1.39
3637,2117,1895,42445037,42455643,13.37,4.69,274.15,45.86,16.08
3638,2117,2097,42445037,4207837426,18.24,5.90,47.28,5.80,1.88
3639,2117,2247,42445037,2698702581,17.00,5.68,149.96,19.74,6.59
3640,2118,2066,486869939,486868138,8.63,6.22,77.47,20.08,14.47
3641,2119,2150,42445888,42436746,11.87,8.10,78.66,14.82,10.11
3642,2119,2249,42445888,4597668030,9.64,5.98,151.17,35.06,21.73
3643,2120,2074,42438174,42438173,10.75,5.97,70.67,14.71,8.17
3644,2121,2087,42424032,4205820212,18.57,6.22,51.72,6.23,2.08
3645,2121,2139,42424032,42432572,10.44,7.85,89.52,19.19,14.44
3646,2121,2163,42424032,4207865790,17.27,7.59,57.97,7.51,3.30
3647,2122,2162,3630219668,42437074,9.02,4.73,137.28,34.04,17.83
3648,2123,2113,42435687,6210777843,13.60,6.42,10.37,1.71,0.80
3649,2123,2156,42435687,42435702,18.73,7.92,79.31,9.47,4.01
3650,2124,2085,42428297,5522182777,9.48,7.11,66.69,15.74,11.80
3651,2124,2096,42428297,42439984,5.78,6.15,80.16,31.04,33.02
3652,2125,2130,1919595924,42451604,10.17,5.86,15.48,3.41,1.96
3653,2125,2169,1919595924,4202899500,24.45,6.35,46.45,4.25,1.10
3654,2126,2099,42443680,42451674,12.75,8.15,81.00,14.21,9.09
3655,2126,2271,42443680,42445899,7.06,5.32,154.15,48.86,36.85
3656,2127,2015,42430320,42428272,6.84,4.13,156.58,51.19,30.94
3657,2127,2167,42430320,42430324,9.89,7.88,78.95,17.86,14.24
3658,2128,2019,4597668042,42445879,8.92,7.46,151.19,37.91,31.70
3659,2128,2102,4597668042,4597668029,14.65,9.54,77.83,11.89,7.74
3660,2129,2117,4207837427,42445037,11.57,7.77,45.04,8.71,5.85
3661,2130,2084,42451604,42455039,9.79,8.25,72.48,16.56,13.95
3662,2131,2014,42431000,42438832,18.66,7.90,159.89,19.16,8.11
3663,2131,2101,42431000,1722116498,18.88,9.11,86.37,10.23,4.93
3664,2131,2170,42431000,42431002,16.60,7.81,79.90,10.76,5.06
3665,2131,2371,42431000,42442422,10.32,4.31,272.40,59.03,24.63
3666,2132,1963,42436942,42436941,8.21,3.89,216.03,58.90,27.89
3667,2132,2116,42436942,4205565490,19.40,5.60,49.94,5.76,1.66
3668,2133,1976,61271527,1825732607,41.15,9.03,348.29,18.93,4.15
3669,2134,2289,5846916769,5846916775,13.50,6.80,167.05,27.68,13.94
3670,2135,2182,1758380526,42428305,6.12,5.75,52.70,19.26,18.08
3671,2136,2194,2348991701,3308681111,8.68,7.49,65.20,16.80,14.50
3672,2137,2172,42437529,42437530,5.74,8.17,73.55,28.69,40.86
3673,2137,2212,42437529,42439170,5.03,2.91,84.64,37.64,21.75
3674,2138,2128,42456555,4597668042,5.47,5.31,10.34,4.22,4.10
3675,2138,2177,42456555,42429888,12.90,8.99,79.44,13.78,9.60
3676,2139,2121,42432572,42424032,9.99,8.21,89.52,20.05,16.49
3677,2139,2161,42432572,42441654,16.77,8.47,82.49,11.00,5.56
3678,2140,2112,1722116497,3377383092,23.45,6.17,37.95,3.62,0.95
3679,2141,2110,42437283,42446875,16.14,8.54,74.63,10.35,5.47
3680,2141,2176,42437283,42449893,16.98,7.33,74.23,9.78,4.22
3681,2141,2179,42437283,5282642709,17.02,5.09,44.71,5.88,1.76
3682,2142,2118,5079840929,486869939,9.16,5.67,32.86,8.02,4.97
3683,2142,2122,5079840929,3630219668,5.44,2.91,35.68,14.67,7.84
3684,2143,2180,42442410,42442415,17.60,8.38,78.82,10.02,4.77
3685,2144,2083,42433553,3234087898,17.98,8.74,81.84,10.18,4.95
3686,2144,2155,42433553,588455700,9.40,6.27,75.88,18.05,12.04
3687,2144,2200,42433553,42433554,7.88,6.30,52.67,14.94,11.93
3688,2145,2103,42432073,42437078,15.23,6.02,138.15,20.29,8.03
3689,2145,2217,42432073,42432075,8.04,9.50,76.84,21.38,25.26
3690,2146,1981,42437343,42437339,8.88,3.33,213.73,53.84,20.20
3691,2146,2115,42437343,42453604,9.34,7.38,81.28,19.47,15.38
3692,2146,2185,42437343,42455051,17.67,7.68,78.64,9.96,4.33
3693,2147,2244,42423070,42422545,40.53,16.86,187.25,10.33,4.30
3694,2147,2283,42423070,42422585,27.20,9.83,180.11,14.81,5.36
3695,2148,2132,4205565491,42436942,17.81,6.48,28.72,3.61,1.31
3696,2149,2106,588455697,3683163348,19.14,11.06,53.61,6.26,3.62
3697,2149,2203,588455697,588455698,24.35,16.53,55.30,5.08,3.45
3698,2150,2036,42436746,42427786,5.55,4.08,154.45,62.22,45.70
3699,2150,2186,42436746,42445404,11.78,8.78,78.18,14.85,11.08
3700,2151,2124,5475605303,42428297,7.20,7.19,51.06,15.86,15.85
3701,2152,2055,42431461,42431459,6.40,4.39,138.84,48.53,33.30
3702,2153,2120,42440325,42438174,12.38,6.87,78.01,14.09,7.81
3703,2153,2294,42440325,42440326,7.52,5.63,154.23,45.89,34.40
3704,2154,2129,42445039,4207837427,14.64,6.62,39.74,6.07,2.75
3705,2154,2384,42445039,42435716,10.90,4.66,272.19,55.88,23.91
3706,2155,2158,588455700,588455701,18.42,6.86,36.40,4.42,1.65
3707,2155,2165,588455700,42435931,14.92,9.48,13.87,2.08,1.32
3708,2156,2184,42435702,4207815979,20.48,6.96,59.40,6.49,2.20
3709,2156,2325,42435702,42428312,7.38,4.98,185.88,56.38,38.09
3710,2157,1983,42428303,42435677,5.72,3.46,225.11,88.08,53.28
3711,2158,2164,588455701,42437773,14.90,8.70,42.83,6.43,3.75
3712,2158,2165,588455701,42435931,13.14,8.19,36.31,6.18,3.85
3713,2159,2151,42439990,5475605303,8.70,7.32,27.81,7.15,6.01
3714,2159,2405,42439990,42430347,11.96,7.91,273.20,51.11,33.80
3715,2160,2133,42425923,61271527,18.36,6.33,69.56,8.47,2.92
3716,2161,2139,42441654,42432572,17.80,8.14,82.49,10.36,4.74
3717,2161,2188,42441654,42441670,21.15,8.38,81.56,8.63,3.42
3718,2161,2308,42441654,42431007,13.84,4.71,149.12,24.11,8.20
3719,2162,2103,42437074,42437078,8.54,7.82,76.10,19.93,18.24
3720,2162,2217,42437074,42432075,10.06,5.07,138.19,30.72,15.47
3721,2163,2121,4207865790,42424032,7.94,8.46,57.97,16.33,17.41
3722,2163,2214,4207865790,42431004,9.60,9.31,55.91,13.03,12.64
3723,2164,2029,42437773,42437770,15.01,6.86,159.30,23.74,10.86
3724,2164,2158,42437773,588455701,16.51,7.00,42.83,5.80,2.46
3725,2164,2174,42437773,42438523,14.91,8.37,80.27,12.04,6.76
3726,2164,2272,42437773,42432000,16.11,8.26,99.58,13.82,7.09
3727,2165,2158,42435931,588455701,18.06,5.85,36.31,4.50,1.46
3728,2165,2200,42435931,42433554,13.43,7.24,84.91,14.14,7.63
3729,2165,2477,42435931,592405093,18.46,3.84,306.54,37.14,7.73
3730,2166,1936,42446701,6224277869,6.18,4.89,285.60,103.33,81.74
3731,2166,2126,42446701,42443680,13.54,7.56,77.06,12.73,7.11
3732,2167,2205,42430324,42430329,13.98,7.82,78.27,12.52,7.01
3733,2167,2452,42430324,42446488,7.69,5.57,310.45,90.32,65.40
3734,2168,2128,4597668032,4597668042,19.94,8.13,79.50,8.92,3.64
3735,2168,2177,4597668032,42429888,10.47,6.92,10.27,2.20,1.45
3736,2169,2198,4202899500,1919595910,22.81,8.37,27.99,2.75,1.01
3737,2170,2131,42431002,42431000,14.02,8.87,79.90,12.75,8.07
3738,2170,2195,42431002,4207854764,15.12,7.11,48.92,7.24,3.40
3739,2171,2154,4207837428,42445039,13.09,6.53,44.27,7.56,3.77
3740,2172,2120,42437530,42438174,9.66,8.13,68.93,15.96,13.43
3741,2173,2064,1758380528,42432589,6.26,5.26,155.30,55.46,46.60
3742,2174,2164,42438523,42437773,14.41,7.00,80.27,12.46,6.05
3743,2174,2183,42438523,42437505,19.31,5.39,73.52,8.52,2.38
3744,2175,2007,42440737,42440729,9.42,4.15,216.12,51.30,22.61
3745,2175,2148,42440737,4205565491,18.85,5.08,58.84,6.98,1.88
3746,2175,2375,42440737,42440743,12.76,6.66,229.09,40.17,20.98
3747,2176,2065,42449893,42434358,8.76,5.19,155.04,39.60,23.45
3748,2176,2141,42449893,42437283,15.16,9.17,74.23,10.95,6.63
3749,2176,2212,42449893,42439170,16.23,8.20,74.53,10.27,5.19
3750,2177,2216,42429888,42454522,9.91,7.80,78.62,17.74,13.97
3751,2177,2319,42429888,42429890,6.70,5.13,150.43,50.20,38.42
3752,2178,2022,6350462399,4886239172,3.51,3.85,205.03,130.56,142.93
3753,2179,2337,5282642709,42437287,7.05,3.37,171.30,54.35,25.95
3754,2180,2224,42442415,42439464,16.62,7.70,80.86,10.88,5.04
3755,2180,2255,42442415,6322584578,15.76,4.66,78.25,11.11,3.28
3756,2181,2002,42449021,42442857,8.98,3.99,228.03,56.78,25.22
3757,2181,2222,42449021,42430903,19.98,5.27,75.03,8.40,2.22
3758,2182,2157,42428305,42428303,3.74,5.46,81.78,48.89,71.31
3759,2182,2246,42428305,42439996,7.77,8.39,66.43,19.12,20.66
3760,2183,2048,42437505,42437503,12.27,3.08,159.87,29.15,7.31
3761,2183,2174,42437505,42438523,15.10,8.59,73.52,10.89,6.19
3762,2183,2187,42437505,42438529,19.26,5.47,53.56,6.22,1.77
3763,2184,2191,4207815979,42435705,20.11,7.64,19.29,2.15,0.82
3764,2185,2146,42455051,42437343,8.73,7.08,78.64,20.15,16.34
3765,2185,2225,42455051,42453175,19.90,7.49,75.25,8.46,3.18
3766,2185,2377,42455051,42455083,14.25,6.59,223.91,35.16,16.26
3767,2186,2228,42445404,42445896,9.53,7.77,78.40,18.41,15.02
3768,2186,2330,42445404,4597668033,5.79,6.85,151.08,58.36,69.04
3769,2187,2183,42438529,42437505,15.54,7.49,53.56,7.71,3.71
3770,2187,2196,42438529,42438531,9.27,5.39,57.58,13.90,8.09
3771,2187,2270,42438529,42436974,22.19,16.31,73.98,7.46,5.48
3772,2188,2161,42441670,42441654,12.04,8.56,81.56,15.15,10.77
3773,2188,2219,42441670,42441668,18.63,9.62,82.47,9.90,5.11
3774,2189,1969,42440934,42440935,13.03,6.81,273.56,46.97,24.56
3775,2189,2171,42440934,4207837428,14.49,5.85,37.62,5.81,2.35
3776,2190,2082,42446925,42448693,6.51,5.62,149.58,51.37,44.35
3777,2190,2153,42446925,42440325,16.27,6.29,84.51,11.62,4.49
3778,2190,2335,42446925,42448701,8.36,4.39,155.19,41.54,21.83
3779,2191,1970,42435705,1815133244,9.17,4.53,273.78,66.81,33.00
3780,2191,2223,42435705,4207815980,20.42,7.35,52.54,5.76,2.07
3781,2192,2160,42425945,42425923,22.81,5.15,160.02,15.69,3.54
3782,2192,2236,42425945,42425188,13.39,6.43,39.05,6.52,3.13
3783,2193,2192,62912067,42425945,15.75,5.08,19.99,2.84,0.92
3784,2194,2237,3308681111,42435707,6.41,6.74,42.67,14.89,15.67
3785,2195,2170,4207854764,42431002,16.41,7.80,48.92,6.67,3.17
3786,2195,2214,4207854764,42431004,13.75,7.17,38.74,6.30,3.29
3787,2196,2149,42438531,588455697,19.48,9.92,46.92,5.39,2.74
3788,2196,2187,42438531,42438529,15.91,4.97,57.58,8.09,2.53
3789,2196,2203,42438531,588455698,10.73,6.57,25.04,5.22,3.20
3790,2197,2175,4205565492,42440737,17.26,5.76,40.91,5.30,1.77
3791,2198,2145,1919595910,42432073,13.43,4.77,141.04,23.49,8.35
3792,2198,2239,1919595910,4202899498,23.93,7.06,40.49,3.79,1.12
3793,2199,2132,5481912002,42436942,8.08,6.51,71.16,19.71,15.88
3794,2200,2144,42433554,42433553,16.82,5.89,52.67,7.00,2.45
3795,2200,2165,42433554,42435931,16.26,8.57,84.91,11.68,6.15
3796,2200,2235,42433554,5481948052,20.36,5.27,36.62,4.02,1.04
3797,2200,2241,42433554,42427335,7.75,5.63,86.79,25.04,18.19
3798,2201,2206,1241760168,1241760156,27.80,8.03,9.72,0.78,0.23
3799,2202,2130,42447435,42451604,15.51,8.21,74.28,10.72,5.67
3800,2202,2198,42447435,1919595910,7.63,4.84,15.42,4.52,2.87
3801,2203,2196,588455698,42438531,8.79,11.49,25.04,6.38,8.34
3802,2203,2464,588455698,42423307,29.08,10.10,254.06,19.54,6.79
3803,2204,2157,42439994,42428303,8.47,6.71,49.11,12.97,10.28
3804,2204,2159,42439994,42439990,7.87,6.71,79.29,22.54,19.23
3805,2205,2058,42430329,42428283,6.77,5.50,199.27,65.82,53.41
3806,2205,2251,42430329,42430333,13.36,8.25,84.20,14.10,8.71
3807,2206,2201,1241760156,1241760168,26.19,5.74,9.72,0.83,0.18
3808,2206,2315,1241760156,1241742563,10.28,5.97,113.81,24.76,14.38
3809,2207,2092,4597668031,42445885,6.74,4.55,151.17,50.14,33.85
3810,2207,2168,4597668031,4597668032,18.51,7.74,78.61,9.50,3.97
3811,2208,1977,42437644,4886228958,6.59,5.25,285.03,96.77,77.12
3812,2208,2166,42437644,42446701,12.94,6.29,83.08,14.36,6.99
3813,2208,2311,42437644,4207937589,10.45,6.75,103.26,22.10,14.28
3814,2209,2193,2837768961,62912067,13.46,4.81,17.64,2.93,1.05
3815,2210,2293,42432091,42427337,15.16,13.89,80.82,11.92,10.92
3816,2211,2173,42428307,1758380528,11.35,6.73,42.80,8.43,5.00
3817,2211,2182,42428307,42428305,5.70,6.10,80.15,31.46,33.65
3818,2212,2176,42439170,42449893,16.71,8.25,74.53,9.97,4.92
3819,2212,2253,42439170,390519635,15.84,7.31,73.71,10.41,4.80
3820,2212,2400,42439170,42439178,8.12,4.16,216.00,59.47,30.42
3821,2213,2268,3316524005,42444829,9.23,5.33,52.77,12.79,7.39
3822,2214,2163,42431004,4207865790,15.35,6.83,55.91,8.15,3.63
3823,2214,2195,42431004,4207854764,15.93,6.91,38.74,5.44,2.36
3824,2214,2265,42431004,42431005,16.41,7.76,87.37,11.91,5.63
3825,2214,2428,42431004,42428634,10.67,5.13,233.39,48.93,23.51
3826,2215,2209,42425169,2837768961,13.06,5.25,7.75,1.33,0.53
3827,2216,2207,42454522,4597668031,11.22,7.27,10.21,2.04,1.32
3828,2216,2257,42454522,42446266,15.02,7.69,78.33,11.67,5.97
3829,2217,2274,42432075,1919595921,3.61,2.89,141.06,87.51,70.16
3830,2217,2295,42432075,3670609093,12.29,3.26,76.40,13.90,3.68
3831,2218,2297,6350462397,42452973,6.54,5.77,81.89,28.03,24.74
3832,2219,2188,42441668,42441670,21.18,5.63,82.47,8.71,2.31
3833,2219,2269,42441668,42438867,19.19,9.70,80.83,9.42,4.76
3834,2219,2372,42441668,42431009,11.60,6.19,180.51,34.80,18.56
3835,2220,2166,4493840514,42446701,5.84,6.70,56.28,21.57,24.75
3836,2221,2152,42431464,42431461,16.98,4.43,77.30,10.19,2.66
3837,2221,2197,42431464,4205565492,18.55,4.89,46.23,5.58,1.47
3838,2222,2261,42430903,42454994,19.16,5.46,75.43,8.81,2.51
3839,2222,2408,42430903,42430914,8.84,5.33,213.49,54.01,32.56
3840,2223,2237,4207815980,42435707,19.65,7.97,28.85,3.28,1.33
3841,2224,2140,42439464,1722116497,18.72,4.70,94.24,11.26,2.82
3842,2224,2267,42439464,42429999,20.33,7.46,79.42,8.74,3.20
3843,2225,2185,42453175,42455051,11.38,8.37,75.25,14.79,10.87
3844,2225,2229,42453175,3316524008,20.49,6.84,9.92,1.08,0.36
3845,2226,2215,1329122336,42425169,13.04,5.44,7.75,1.33,0.55
3846,2227,2221,4376122113,42431464,13.46,6.20,7.53,1.25,0.58
3847,2228,2099,42445896,42451674,5.11,4.15,154.65,67.68,54.96
3848,2228,2271,42445896,42445899,9.54,7.57,80.07,18.78,14.90
3849,2229,2225,3316524008,42453175,15.23,7.72,9.92,1.46,0.74
3850,2229,2268,3316524008,42444829,18.61,8.14,67.84,8.15,3.57
3851,2230,2110,42446879,42446875,7.65,4.82,138.98,40.65,25.63
3852,2231,2202,4202899499,42447435,14.74,9.24,28.94,4.39,2.75
3853,2232,2011,1241742627,1241742743,11.94,6.20,273.00,51.16,26.56
3854,2232,2189,1241742627,42440934,10.37,4.50,77.65,16.76,7.27
3855,2233,2226,62912061,1329122336,13.21,5.62,7.74,1.31,0.56
3856,2234,2056,5357799203,42440960,10.21,5.17,230.56,50.52,25.60
3857,2235,2200,5481948052,42433554,12.59,9.05,36.62,6.50,4.68
3858,2236,2233,42425188,62912061,16.34,5.55,28.68,3.93,1.33
3859,2236,2263,42425188,4029088194,14.49,7.16,26.05,4.02,1.99
3860,2237,2259,42435707,4207815981,20.27,7.17,45.21,4.99,1.77
3861,2237,2380,42435707,42428315,5.96,4.97,168.89,63.38,52.86
3862,2238,2190,42436582,42446925,15.88,7.08,84.75,11.94,5.32
3863,2238,2368,42436582,42436586,7.53,3.46,154.07,45.79,21.07
